Zone,Nom,Catégorie,Type,Latitude,Longitude
bni_tadjite,Pharmacie El Ouakili صيدلية الوكيلي,Pharmacie,Formel,34.9779368,-3.3931251
bni_tadjite,Café Ryad,Café,Formel,34.9757062,-3.3904431
bni_tadjite,Centre Benae,Café,Formel,34.9780746,-3.3908882
casablanca,pharmacie wifak,Pharmacie,Formel,33.5598715,-7.6919901
casablanca,Pharmacie Ahmed,Pharmacie,Formel,33.5574213,-7.6902715
casablanca,Wardane,Café,Formel,33.5569778,-7.6827368
casablanca,Omar Al Mokhtar,Boulangerie,Formel,33.5565963,-7.6824284
casablanca,Babel,Café,Formel,33.5557009,-7.6827946
casablanca,Landoud Madjine ⵍⵓⵏⴹⵓⵏ ⵎⵥⵥⵉⵏ لنضون مجين,Café,Formel,33.5609838,-7.6704245
casablanca,Café Kasmou ⴽⵓⵚⵎⵓ مقهى كصمو,Café,Formel,33.5602328,-7.670564
casablanca,Pharmacie Jamai ⵍⵊⴰⵎⵄⵉ صيدلية الجامعي,Pharmacie,Formel,33.5582659,-7.6707464
casablanca,Porte Mansour ⴱⴰⴱ ⵎⵏⵚⵓⵕ باب منصور,Restaurant,Formel,33.5592404,-7.6699846
casablanca,Café Lurizia,Café,Formel,33.5635742,-7.674377
casablanca,Café Bybal,Café,Formel,33.5646373,-7.6741411
casablanca,Bounit,Boulangerie,Formel,33.5649081,-7.6688676
casablanca,Al Anbar العنبر,Café,Formel,33.5489722,-7.67964
casablanca,Ghiwan,Café,Formel,33.538861,-7.6796506
casablanca,Boulangerie sans nom,Boulangerie,Formel,33.5495429,-7.6798641
casablanca,leopardi ليوباردي,Café,Formel,33.551528,-7.6817191
casablanca,snack aljanoub سناك الجنوب,Fast-food,Formel,33.5508438,-7.6840863
casablanca,Boulangerie sans nom,Boulangerie,Formel,33.5499168,-7.6794976
casablanca,nafoura النافورة,Café,Formel,33.5467357,-7.6815776
casablanca,pizzeria chahdia بيتزيريا الشهدية,Fast-food,Formel,33.5469052,-7.6818002
casablanca,amira أميرة,Fast-food,Formel,33.5465427,-7.6818691
casablanca,boulangerie chahdia مخبزة الشهدية,Confiserie,Informel,33.5473567,-7.6814653
casablanca,Diamant bleu الجوهرة الزرقاء,Café,Formel,33.5514099,-7.6821065
casablanca,Emilia,Café,Formel,33.5481455,-7.6808525
casablanca,Fadaa bladi فضاء بلادي,Café,Formel,33.5442269,-7.6787862
casablanca,Café Azhar,Café,Formel,33.5430671,-7.6879747
casablanca,Café Kairaouan,Café,Formel,33.5602694,-7.6753643
casablanca,Boulangerie sans nom,Boulangerie,Formel,33.552527,-7.6779499
casablanca,Every Day,Café,Formel,33.552273,-7.6788347
casablanca,Café sans nom,Café,Formel,33.5521599,-7.6800534
casablanca,pharmacie tam صيدلية طام,Pharmacie,Formel,33.5530143,-7.6775632
casablanca,Fast-food sans nom,Fast-food,Formel,33.5529753,-7.6798787
casablanca,San Diego,Café,Formel,33.55244,-7.6782792
casablanca,Restaurant sans nom,Restaurant,Formel,33.5522882,-7.6800779
casablanca,Fast-food sans nom,Fast-food,Formel,33.55217,-7.6790707
casablanca,Blanca بلانكا,Café,Formel,33.5485459,-7.6806587
casablanca,riad bladi رياض بلادي,Café,Formel,33.5410743,-7.6770261
casablanca,bella festa,Café,Formel,33.5412067,-7.6768273
casablanca,annasim النسيم,Pharmacie,Formel,33.5409932,-7.6769565
casablanca,Café ambar,Café,Formel,33.5432244,-7.6797457
casablanca,Café sans nom,Café,Formel,33.5586653,-7.6937245
casablanca,Café sans nom,Café,Formel,33.5602465,-7.6909179
casablanca,Café sans nom,Café,Formel,33.5600168,-7.6909908
casablanca,Boucherie sans nom,Boucherie,Informel,33.5603653,-7.691032
casablanca,Boulangerie sans nom,Boulangerie,Formel,33.5604392,-7.691089
casablanca,Restaurant sans nom,Restaurant,Formel,33.5615795,-7.6922167
casablanca,café rabii,Café,Formel,33.5595686,-7.6903551
casablanca,Boulangerie sans nom,Boulangerie,Formel,33.5596528,-7.6904374
casablanca,Boucherie sans nom,Boucherie,Informel,33.5595009,-7.6919516
casablanca,Boucherie sans nom,Boucherie,Informel,33.5603219,-7.6926408
casablanca,Boucherie sans nom,Boucherie,Informel,33.5593942,-7.6918676
casablanca,Boucherie sans nom,Boucherie,Informel,33.5617467,-7.6936835
casablanca,Boucherie sans nom,Boucherie,Informel,33.5614964,-7.6927159
casablanca,Boucherie sans nom,Boucherie,Informel,33.5616841,-7.6924332
casablanca,Boucherie sans nom,Boucherie,Informel,33.5636721,-7.6939353
casablanca,Boucherie sans nom,Boucherie,Informel,33.559269,-7.6904097
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5397001,-7.6818808
casablanca,Land Blanca,Café,Formel,33.5396023,-7.68174
casablanca,Mon Ami,Restaurant,Formel,33.5376656,-7.6687118
casablanca,Pharmacie El Manal,Pharmacie,Formel,33.5580571,-7.6808555
casablanca,Pharmacie Nil,Pharmacie,Formel,33.5563494,-7.683059
casablanca,Pharmacie El Kawtar,Pharmacie,Formel,33.5567691,-7.6869334
casablanca,Cafe Cat,Café,Formel,33.533017,-7.7027088
casablanca,Pharmacie Yas,Pharmacie,Formel,33.5331193,-7.702969
casablanca,Cafe Jnane Louze,Café,Formel,33.5336782,-7.7045763
casablanca,Pharmacie Moulay Ahmed,Pharmacie,Formel,33.5342517,-7.7061743
casablanca,Pharmacie Zhour,Pharmacie,Formel,33.5374354,-7.6970668
casablanca,La Casa,Café,Formel,33.5387991,-7.6933479
casablanca,Ghari Café,Café,Formel,33.5389131,-7.6825118
casablanca,Lima Cafe,Café,Formel,33.5374197,-7.6724508
casablanca,Pharmacie Loukkos,Pharmacie,Formel,33.560361,-7.6821242
casablanca,Pharmacie Dallas,Pharmacie,Formel,33.5631364,-7.6815261
casablanca,Cafe Saber,Café,Formel,33.5606197,-7.6806638
casablanca,Pharmacie Lamiz,Pharmacie,Formel,33.5620535,-7.6781471
casablanca,Droguerie Generale,Pharmacie,Formel,33.5610723,-7.671272
casablanca,Pharmacie Abi Regrag,Pharmacie,Formel,33.5644315,-7.6785374
casablanca,Sardegna Cafe,Café,Formel,33.5625687,-7.6745845
casablanca,Cafe El Hobous,Café,Formel,33.5661447,-7.6708737
casablanca,Pharmacie Hay El Hassani,Pharmacie,Formel,33.5662072,-7.6724415
casablanca,Pharmacie Hind,Pharmacie,Formel,33.5641846,-7.6707383
casablanca,Pharmacie Nasri,Pharmacie,Formel,33.5619808,-7.6723757
casablanca,Medecin,Pharmacie,Formel,33.5656954,-7.6825427
casablanca,Pharmacie Nadia,Pharmacie,Formel,33.5305497,-7.6697103
casablanca,Pharmacie Kasbat Al Amine,Pharmacie,Formel,33.5335698,-7.6857653
casablanca,Pharmacie Al Hakim,Pharmacie,Formel,33.5652596,-7.6941405
casablanca,Pharmacie Asmaa,Pharmacie,Formel,33.5655691,-7.6910587
casablanca,Café Catalonia,Café,Formel,33.5322546,-7.6695856
casablanca,Parapharmacie El Kasba,Pharmacie,Formel,33.5301758,-7.6855588
casablanca,Café Jardin L'Oulfa,Café,Formel,33.5311897,-7.6858364
casablanca,"Cafe, Glacier, Pizzaria",Café,Formel,33.5372,-7.6815435
casablanca,Pharmacie Azhar Essalam,Pharmacie,Formel,33.5399102,-7.6918378
casablanca,Café Miagara,Café,Formel,33.551329,-7.6768705
casablanca,Avenue Nachi Ouverte,Pharmacie,Formel,33.5506506,-7.6704325
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5614383,-7.6701213
casablanca,Pharmacie Tilila,Pharmacie,Formel,33.5464503,-7.6699108
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5569384,-7.6671682
casablanca,Pharmacie el Oulfa,Pharmacie,Formel,33.555504,-7.6768617
casablanca,Bla Bla...Bla Bla...,Café,Formel,33.5602911,-7.6730496
casablanca,Cafe Passage D'or,Café,Formel,33.5557325,-7.6745416
casablanca,Pharmacie Salma,Pharmacie,Formel,33.5602051,-7.6731449
casablanca,Tiago Shop,Supérette / Mini-market,Formel,33.5513514,-7.6842593
casablanca,Espace Titrite,Café,Formel,33.5537119,-7.6834244
casablanca,Pharmacie Lys,Pharmacie,Formel,33.5507059,-7.6833051
casablanca,Espace Coin Soleil,Café,Formel,33.5538454,-7.6855058
casablanca,Pharmacie Salah Eddine,Pharmacie,Formel,33.5535554,-7.6853798
casablanca,Paramedical,Pharmacie,Formel,33.5521321,-7.6832957
casablanca,Parapharmacie 2M Solutions,Pharmacie,Formel,33.5509133,-7.6835693
casablanca,Pharmacie Al Atfal,Pharmacie,Formel,33.5525166,-7.6896545
casablanca,Diana,Café,Formel,33.5527557,-7.6848648
casablanca,Red Rose,Restaurant,Formel,33.5562645,-7.6832762
casablanca,Café Genova,Café,Formel,33.5544774,-7.6895177
casablanca,Pharmacie Nouzha,Pharmacie,Formel,33.5540466,-7.6881672
casablanca,Pharmacie El Lotf,Pharmacie,Formel,33.5534017,-7.6822872
casablanca,Droguerie أجزاخانة,Pharmacie,Formel,33.5477647,-7.6826788
casablanca,Pharmacie Al Farah Assalam,Pharmacie,Formel,33.5405021,-7.69531
casablanca,Droguerie Chabab,Pharmacie,Formel,33.5471902,-7.6818352
casablanca,Café el Bahlouli,Café,Formel,33.5308722,-7.7328193
casablanca,Café Lkhouil,Café,Formel,33.5282099,-7.7374394
casablanca,Cafe Titrite E Rahma,Café,Formel,33.5286677,-7.7359173
casablanca,Cafe el Maahad,Café,Formel,33.5350174,-7.7318631
casablanca,Pharmacie Zayd,Pharmacie,Formel,33.5345926,-7.7315104
casablanca,Café Marjana,Café,Formel,33.5352645,-7.7344152
casablanca,Pharmacie Chifa,Pharmacie,Formel,33.5367032,-7.729429
casablanca,Boucherie Bladi,Boucherie,Informel,33.5365578,-7.7292265
casablanca,Café Rim,Café,Formel,33.5358849,-7.7288269
casablanca,Parapharmacie Al Asmae el Housna,Pharmacie,Formel,33.5347626,-7.7280007
casablanca,Café Narjis,Café,Formel,33.5365327,-7.7268347
casablanca,Café el Mers,Café,Formel,33.5365841,-7.7266348
casablanca,Café le Classico,Café,Formel,33.537081,-7.7259596
casablanca,Café al Khalidat,Café,Formel,33.538366,-7.725739
casablanca,Cafe Coin el rahma,Café,Formel,33.5365819,-7.7256612
casablanca,Cafe les Arômes,Café,Formel,33.5361901,-7.7254084
casablanca,Pharmacie Saad,Pharmacie,Formel,33.5350308,-7.7266824
casablanca,Para Sante,Pharmacie,Formel,33.5376064,-7.7245876
casablanca,Café Mozart,Café,Formel,33.5361912,-7.7258952
casablanca,Café Istanbul,Café,Formel,33.5309002,-7.734894
casablanca,Café Amzil Rayan,Café,Formel,33.530197,-7.7392506
casablanca,Pharmacie la Santé,Pharmacie,Formel,33.5303636,-7.7406339
casablanca,Café Talyani,Café,Formel,33.5309304,-7.7409732
casablanca,Café Évora,Café,Formel,33.5284564,-7.7359602
casablanca,Café Saif,Café,Formel,33.5330444,-7.7304509
casablanca,Café Sélbate,Café,Formel,33.5365629,-7.7314172
casablanca,Cafe Agora,Café,Formel,33.5355451,-7.728859
casablanca,Riviera Valencia,Restaurant,Formel,33.5400975,-7.6806255
casablanca,Pharmacie Haj Fateh,Pharmacie,Formel,33.5441891,-7.6782431
casablanca,Bella Festa Cafe,Café,Formel,33.5413041,-7.6769194
casablanca,Le Mirador,Café,Formel,33.5431636,-7.6849392
casablanca,Sarania Parapharmacie,Pharmacie,Formel,33.5503131,-7.6888358
casablanca,Cafe Zine Eddine,Café,Formel,33.5508389,-7.6891778
casablanca,Casa Paris,Café,Formel,33.5513967,-7.6894259
casablanca,Café Primo,Café,Formel,33.5518163,-7.6896451
casablanca,Les Poussins,Restaurant,Formel,33.5519516,-7.6897169
casablanca,Pharmacie Al Motahida,Pharmacie,Formel,33.5482096,-7.6791014
casablanca,Espace Familia,Restaurant,Formel,33.5453119,-7.6801595
casablanca,Espace Nour Al Khalil,Restaurant,Formel,33.5419262,-7.6775792
casablanca,Alimentation Générale,Supérette / Mini-market,Formel,33.5420408,-7.6773714
casablanca,Marbella,Restaurant,Formel,33.5435263,-7.6786152
casablanca,Cafe Extra Pool,Café,Formel,33.5514296,-7.68911
casablanca,Pharmacie De La Wilaya,Pharmacie,Formel,33.5507344,-7.6793455
casablanca,Pharmacie Soufiane,Pharmacie,Formel,33.5493334,-7.6813611
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5234679,-7.7499372
casablanca,Pharmacie Annasr,Pharmacie,Formel,33.546723,-7.6759699
casablanca,Corner 68,Restaurant,Formel,33.5456204,-7.6729812
casablanca,Pharmacie Al Miza,Pharmacie,Formel,33.5434693,-7.6720244
casablanca,Pharmacie Dar Assalam,Pharmacie,Formel,33.5474138,-7.6729028
casablanca,Cafe Emsi,Café,Formel,33.5446004,-7.6729403
casablanca,Pharmacie Saad El Kheir,Pharmacie,Formel,33.5650261,-7.6829262
casablanca,Pharmacie Lixus,Pharmacie,Formel,33.5508261,-7.7057344
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5549077,-7.6911727
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5561349,-7.7026793
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5544339,-7.6998228
casablanca,صيدلية الأزهر 2,Pharmacie,Formel,33.5534606,-7.7047014
casablanca,Bim,Supermarché,Formel,33.5553862,-7.6997912
casablanca,فضاء عمر,Restaurant,Formel,33.5535777,-7.704828
casablanca,Laiterie Nacer محلبة ناصر,Restaurant,Formel,33.5526991,-7.7038912
casablanca,BIM,Supermarché,Formel,33.5343791,-7.7254623
casablanca,Épicerie sans nom,Épicerie,Informel,33.5561052,-7.6832539
casablanca,Pharmacie hay el fath 2 arrahma,Pharmacie,Formel,33.5314403,-7.7181929
casablanca,Pasta Pino,Restaurant,Formel,33.5481916,-7.6842292
casablanca,Bonne Bouchée,Restaurant,Formel,33.5091824,-7.6711135
casablanca,Snack Pedro (near Youssef's appart),Fast-food,Formel,33.5352777,-7.7323353
casablanca,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,33.5399875,-7.6791549
casablanca,Boulangerie sans nom,Boulangerie,Formel,33.5435524,-7.6792217
casablanca,Boulangerie sans nom,Boulangerie,Formel,33.5406657,-7.6828164
casablanca,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,33.5391694,-7.6797925
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5392196,-7.6788441
casablanca,Café sans nom,Café,Formel,33.5386387,-7.6804125
casablanca,Carrefour Market,Supermarché,Formel,33.5379265,-7.680443
casablanca,HL Burger - Holy Choco - Crust & Grill,Restaurant,Formel,33.5192231,-7.693517
casablanca,Pharmacie El Masjd El Habib,Pharmacie,Formel,33.5361868,-7.693273
casablanca,Pharmacie woroud saada,Pharmacie,Formel,33.5341553,-7.6903995
casablanca,Abouab Oum Rabiaa,Supermarché,Formel,33.5622339,-7.6689328
casablanca,koolsmoothie,Fast-food,Formel,33.505436,-7.6784249
casablanca,Casa Lagua,Café,Formel,33.5366821,-7.6843633
casablanca,Pharmacie fatma,Pharmacie,Formel,33.5539146,-7.6745104
casablanca,Marché Al Oulfa,Marché,Informel,33.5545263,-7.680338
casablanca,Café le Lagon,Café,Formel,33.5554023,-7.6845755
casablanca,Marjane,Supermarché,Formel,33.5662976,-7.6760715
casablanca,Poissons & Fruits de Mar Bhaylisa,Fruits et légumes,Informel,33.5540541,-7.6882616
casablanca,Cafe Torana,Café,Formel,33.559995,-7.6753463
casablanca,Espace Danisma,Café,Formel,33.5528259,-7.6770769
casablanca,Cafe Kamal,Café,Formel,33.5526403,-7.6771205
casablanca,Les terrases des près,Café,Formel,33.5329323,-7.7486462
casablanca,Marjane,Supermarché,Formel,33.5446703,-7.639958
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5545488,-7.6399358
casablanca,Dalal,Pharmacie,Formel,33.5545398,-7.6360392
casablanca,Bar sans nom,Bar,Formel,33.5627991,-7.6436279
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5637163,-7.6355448
casablanca,Restaurant grillades au top,Café,Formel,33.5111856,-7.6105369
casablanca,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,33.5101793,-7.6077293
casablanca,Café sans nom,Café,Formel,33.5102423,-7.6078169
casablanca,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,33.5110067,-7.6104565
casablanca,Restaurant sans nom,Restaurant,Formel,33.5109396,-7.6103706
casablanca,Restaurant sans nom,Restaurant,Formel,33.5100315,-7.6077605
casablanca,Café Ghandi,Café,Formel,33.5656336,-7.6379599
casablanca,Boucher,Boucherie,Informel,33.5110757,-7.6480467
casablanca,Pharmacie al Adarissa,Pharmacie,Formel,33.5111741,-7.6482559
casablanca,Café Galatina,Café,Formel,33.5100873,-7.6507181
casablanca,caffé Grandi,Café,Formel,33.5200648,-7.651763
casablanca,Valencia,Café,Formel,33.5289904,-7.6487632
casablanca,Havana,Café,Formel,33.5285902,-7.6489134
casablanca,ماكدونالدز,Fast-food,Formel,33.544386,-7.6403574
casablanca,Pizza Hut,Restaurant,Formel,33.5443065,-7.6413493
casablanca,Petrom بتروم,Café,Formel,33.5093888,-7.6308528
casablanca,Pharmacie Sidi Maârouf,Pharmacie,Formel,33.5136433,-7.6555237
casablanca,Café Lkarma,Café,Formel,33.5148297,-7.6557369
casablanca,Total طوطال,Café,Formel,33.5152721,-7.6553456
casablanca,Bim,Supérette / Mini-market,Formel,33.5530459,-7.5897091
casablanca,Café sans nom,Café,Formel,33.5516288,-7.5880864
casablanca,McDonald's,Fast-food,Formel,33.5623474,-7.5941062
casablanca,سوق الخليل,Supermarché,Formel,33.5479552,-7.5974437
casablanca,BIM,Supermarché,Formel,33.5395666,-7.5833828
casablanca,Acima آسيما,Supermarché,Formel,33.540036,-7.6003544
casablanca,محطة إستراحة أفريقيا,Café,Formel,33.5110136,-7.6105863
casablanca,Chez Marny,Restaurant,Formel,33.5609277,-7.6467836
casablanca,Café Kyoto,Café,Formel,33.5396601,-7.5997898
casablanca,pharmacie souk elbaldi صيدلية السوق البلدي,Pharmacie,Formel,33.5473266,-7.5978709
casablanca,pharmacie d'azhar صيدلية الأزهر,Pharmacie,Formel,33.5455816,-7.5952095
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5478068,-7.5901845
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5434141,-7.5960949
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5464472,-7.6003028
casablanca,Pharmacie Bachkou,Pharmacie,Formel,33.5554062,-7.6294061
casablanca,Casaforme,Café,Formel,33.5616595,-7.6119677
casablanca,La Cantine,Restaurant,Formel,33.5352248,-7.6400077
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5643746,-7.6097971
casablanca,Cafe 2 Mars,Café,Formel,33.5661039,-7.6093338
casablanca,Pharmacie Faris,Pharmacie,Formel,33.5662374,-7.5957853
casablanca,Le 5 Palmiers,Café,Formel,33.5322685,-7.5849699
casablanca,Zounhours,Café,Formel,33.5312563,-7.5880645
casablanca,Clip Cafe,Café,Formel,33.5397459,-7.5998991
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5506674,-7.6024586
casablanca,Café La Source,Café,Formel,33.5478561,-7.6020569
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5479547,-7.602067
casablanca,Café Syntia,Café,Formel,33.5461983,-7.6020982
casablanca,El Baouraoui Café,Café,Formel,33.5462575,-7.6021096
casablanca,Palais Amira,Café,Formel,33.5355652,-7.5957638
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5313949,-7.5890227
casablanca,Pharmacie Chaab,Pharmacie,Formel,33.5409727,-7.5877997
casablanca,Pharmacie Khouloud,Pharmacie,Formel,33.5395648,-7.5869025
casablanca,Cafe Rosage,Café,Formel,33.5423571,-7.5856224
casablanca,Skybury Café,Café,Formel,33.5375745,-7.5853535
casablanca,Espace La Parisien,Café,Formel,33.5369536,-7.5863788
casablanca,Cafe El Osra,Café,Formel,33.5367993,-7.5866456
casablanca,Espace Al Mouatine,Café,Formel,33.5353707,-7.5861213
casablanca,Espace Palma,Café,Formel,33.5344037,-7.585955
casablanca,Cafe Di Latorre,Café,Formel,33.5377182,-7.5857055
casablanca,Adana d'or,Café,Formel,33.5381005,-7.5850551
casablanca,Al Turkia,Café,Formel,33.5388293,-7.5838058
casablanca,Espace Laghlimi,Café,Formel,33.5409129,-7.5927289
casablanca,Flamengo,Fast-food,Formel,33.5408045,-7.5931285
casablanca,Espace El Gharbia,Café,Formel,33.5373169,-7.5864244
casablanca,Cafe Al Amal,Café,Formel,33.5324429,-7.5846836
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.53766,-7.5899233
casablanca,Pharmacie des Urgences,Pharmacie,Formel,33.5370027,-7.5858966
casablanca,Salon de Thé,Restaurant,Formel,33.5650026,-7.5882496
casablanca,Argana,Café,Formel,33.5647444,-7.5915889
casablanca,La Qualité,Café,Formel,33.5655066,-7.5923198
casablanca,Argana,Café,Formel,33.5651087,-7.5919417
casablanca,Pharmcie Sif Eddinne,Pharmacie,Formel,33.5566724,-7.5877748
casablanca,Pharmacie du Metro,Pharmacie,Formel,33.5567138,-7.5911842
casablanca,Pharmacie Afriquia,Pharmacie,Formel,33.5548206,-7.5919738
casablanca,Pharmacie Oued Zem,Pharmacie,Formel,33.5547747,-7.584579
casablanca,Pharmacie Ghafiri,Pharmacie,Formel,33.5607889,-7.6458289
casablanca,Pharmacie Odyssée صيدلية أوديسي,Pharmacie,Formel,33.5631274,-7.6477303
casablanca,Pharmacie Errahmane,Pharmacie,Formel,33.5526038,-7.6230601
casablanca,Pharmacie sans nom,Pharmacie,Formel,33.5646115,-7.5879666
casablanca,Pharmacie Calogera,Pharmacie,Formel,33.5584983,-7.5864208
casablanca,Cafe Le 13,Café,Formel,33.5553235,-7.6269016
casablanca,Porte Californie,Pharmacie,Formel,33.5596798,-7.6287738
casablanca,Pizza Hut,Restaurant,Formel,33.5559918,-7.6280361
casablanca,Pharmacie Taddart,Pharmacie,Formel,33.5563383,-7.624332
casablanca,Restaurant Sushing,Restaurant,Formel,33.5552927,-7.6239109
casablanca,La Goyave,Café,Formel,33.5543439,-7.6237741
